mekan,il,website,tur,kaynak_url,kalem_sayisi,not
Trysa Restaurant Camping,Antalya,https://ilksayfareklamlari.com/Firma/trysa-restaurant-camping-demre-antalya.html,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://ilksayfarek
Huqqa,Istanbul,https://huqqa.com/tr/,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
34 Restaurant,Istanbul,https://www.hyattrestaurants.com/en/dining/turkey/istanbul/turkish-restaurant-in-harbiye-34-restaurant-istanbul,menu bulunamadi,,0,
HuQQabaz Mall Of İstanbul,Istanbul,https://huqqabaz.com/tr/countries/turkiye,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
45'lik Plak Kafe,Kocaeli,https://www.instagram.com/45likPlakKafe,menu bulunamadi,,0,
Bistrot français,Istanbul,https://www.ifturquie.org/category/istanbul/the-institute-in-istanbul/le-cafe-francais-en/,menu bulunamadi,,0,
4ever Bar,Mugla,https://www.instagram.com/4ever_bar/,menu bulunamadi,,0,
Ahmetçe köyü kadın kooperatifi kafeterya,Canakkale,https://www.instagram.com/ahmetcekadinkooperatifi?igsh=bWRlb2M3dTg0b2Jm,menu bulunamadi,,0,
Ağlayan kaya beach,Istanbul,https://www.instagram.com/aglayankayabeach_/,menu bulunamadi,,0,
Amelie Galata,Istanbul,https://www.instagram.com/amelie.galata,menu bulunamadi,,0,
72 Neapolitan,Balikesir,https://www.instagram.com/72neapolitan/,menu bulunamadi,,0,
Argos,Canakkale,https://www.instagram.com/argosdining/?igshid=YmMyMTA2M2Y%3D,menu bulunamadi,,0,
Artlocalist,Istanbul,https://www.instagram.com/artlocalist?igsh=MmVqbzZqY3RzZWF2,menu bulunamadi,,0,
Bake & Joy,Ankara,https://www.instagram.com/bakenjoybakery/,menu bulunamadi,,0,
Avocado Garden Coffee,Mugla,https://www.instagram.com/avocadogardencoffee,menu bulunamadi,,0,
Balıkçı Ahmet,Balikesir,https://www.instagram.com/balikciahmetburhaniye/,menu bulunamadi,,0,
Awina Restaurant,Istanbul,https://www.instagram.com/awinarestourant,menu bulunamadi,,0,
Balkaya Pastanesi Erol Usta,Istanbul,https://www.instagram.com/balkayaerolusta/,menu bulunamadi,,0,
İstanbul Balıkçısı,Adana,https://www.instagram.com/balkcibo/,menu bulunamadi,,0,
Bandırma Turşucusu,Balikesir,https://www.instagram.com/bandirmatursucusu/,menu bulunamadi,,0,
Serenita Restaurant,Edirne,https://hillyhotel.com/serenita-restaurant/,pdf-ocr-gerekli,https://hillyhotel.com/wp-content/uploads/SERENITA-YIYECEK-MENU-TR.pdf,0,pdf hata: 
Baston Cafe Bay & Bayan Oyun Salonu,Erzincan,https://www.instagram.com/bastoncafe,menu bulunamadi,,0,
Baniyas Cafe,Gaziantep,https://www.instagram.com/baniyascafe/,menu bulunamadi,,0,
Beer Lounge Pub,Istanbul,https://www.instagram.com/beerlounge.pub,menu bulunamadi,,0,
Bay İbrahim Döner,Bursa,https://www.instagram.com/bayibrahimdoner/,menu bulunamadi,,0,
Black Moon Coffee & Desserts,Denizli,https://www.instagram.com/black.moon.kale/,menu bulunamadi,,0,
Boho Selefkia,Mersin,https://instagram.com/bohoselefkia?igshid=NTc4MTIwNjQ2YQ==,menu bulunamadi,,0,
Kemancı Restaurant,Mugla,http://instagram.com/bodrumkemanciapart,menu bulunamadi,,0,
BONKÖR APERATİF,Manisa,https://www.instagram.com/bonkoraperatif,menu bulunamadi,,0,
Bonjour Lounge,Antalya,https://www.instagram.com/bonjourloungekemer/,menu bulunamadi,,0,
Burgaz Cafe,Istanbul,https://www.instagram.com/burgazcafe/,menu bulunamadi,,0,
Cafe Dora,Istanbul,https://instagram.com/cafedoraa?utm_medium=copy_link,menu bulunamadi,,0,
Kartal Yuvası Cafe & Bar,Bursa,https://www.instagram.com/cafekartalyuvasi/,menu bulunamadi,,0,
Caffe Italia,Mersin,https://www.instagram.com/caffeitalia.tr/,menu bulunamadi,,0,
Callisto Pub & Kitchen Hotel,Antalya,https://www.instagram.com/callistopubantalya/,menu bulunamadi,,0,
Yeşil Teras Cafe,Istanbul,https://www.instagram.com/cafeyesilteras/,menu bulunamadi,,0,
Catalyst Coffee and Hub,Ankara,https://www.instagram.com/catalystcoffeehub/,menu bulunamadi,,0,
Chaplin Cafe & Restoran,Mersin,https://www.instagram.com/chaplin_cafe_restoran?igsh=MXFnZnlhYXlzeHVlNA%3D%3D&utm_source=qr,menu bulunamadi,,0,
Central,Ankara,https://www.instagram.com/centralodtuteknokent/,menu bulunamadi,,0,
Comolokko,Izmir,https://www.instagram.com/comolokkoizmir/,menu bulunamadi,,0,
Chocolabs Çikolata & Kahve,Antalya,https://www.instagram.com/chocolabs.alanya?utm_source=qr&igsh=aW4zeDhnOXZ3aGRz,menu bulunamadi,,0,
Urfa çitir lahmakun,Antalya,https://instagram.com/citir_lahmacn,menu bulunamadi,,0,
Dorock Heavy Metal Club,Istanbul,https://instagram.com/dorockheavymetal,menu bulunamadi,,0,
Defnem Cafe Restaurant,Balikesir,https://www.instagram.com/defnemcaferestaurant/,menu bulunamadi,,0,
Dukkan Galata,Istanbul,https://instagram.com/dukkangalata,gorsel-ocr-gerekli,https://scontent.cdninstagram.com/v/t51.82787-15/774105770_18134420830714927_8693371860185884517_n.jpg?stp=dst-jpg_e35_s640x640_tt6&_nc_cat=111&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0FST1VTRUxfSVRFTS5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=qAYX1nij7XAQ7kNvwFvIkds&_nc_oc=AdoTgy_J1OUVJ3y98llKd9d5MenUZ5pJF_ge5ivgBYPYPtyQHnITtjhh0O8-zc3jD4s&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=SZkBub5uJ9C7ZI3KrFBSFg&_nc_ss=7ea02&oh=00_AQHuuVoSbIZvZejBtoKV0UGnmNiqugGrAHbcE74o4lEKhA&oe=6A8D242A,0,
Enes Baklava,Sakarya,https://www.instagram.com/enes_baklava/,menu bulunamadi,,0,
Elçin'in Renkli Mutfağı,Kocaeli,https://www.instagram.com/elcininrenklimutfagi/,menu bulunamadi,,0,
boğaziçi cafe camping,Mugla,https://www.instagram.com/e_dnzhn,menu bulunamadi,,0,
Espresso X,Istanbul,https://www.instagram.com/espressoxtr/,menu bulunamadi,,0,
Evde Burger Pub,Izmir,https://www.instagram.com/evdeburger_pub,menu bulunamadi,,0,
Sahil,Istanbul,https://www.instagram.com/explore/locations/723570419/burgazada-sahil-ayvalik-cunda-mutfagi/,menu bulunamadi,,0,
Fanus Komünite Kafe,Ankara,https://www.instagram.com/fanuskomunitekafe/,menu bulunamadi,,0,
Eylül sofrası )yemek ve ızgara (,Yalova,https://instagram.com/eylul.sofrasi?utm_medium=copy_link,menu bulunamadi,,0,
FatCat,Istanbul,https://instagram.com/fatcatmoda/,menu bulunamadi,,0,
Fera Coffee Türbe Önü,Konya,https://www.instagram.com/feracoffee_/,menu bulunamadi,,0,
Fika Patisserie & Coffee,Sakarya,https://www.instagram.com/fikapatisseriecoffee/,menu bulunamadi,,0,
Gıyma Kebap,Ankara,http://instagram.com/giymakebap,menu bulunamadi,,0,
granmabrewbar,Izmir,https://www.instagram.com/granmabrewbar/,menu bulunamadi,,0,
GUA Coffee Company Vega Center,Ankara,https://www.instagram.com/gua.vegacenter/,menu bulunamadi,,0,
GiBi Kafe,Eskisehir,https://instagram.com/gibicafe,menu bulunamadi,,0,
Gün Evi,Samsun,https://www.instagram.com/gunevi.atolye/,menu bulunamadi,,0,
Haliç Kahve,Istanbul,https://www.instagram.com/halickahve/,menu bulunamadi,,0,
Hanegah,Istanbul,https://instagram.com/hanegahk,menu bulunamadi,,0,
Harrison Cafe,Istanbul,https://www.instagram.com/harrisoncafeburgazada/,menu bulunamadi,,0,
Hayal Gözleme Kahvaltı Cafe,Antalya,https://www.instagram.com/hayalgozleme07?igsh=MXB1bHBiMGw3dDlleQ==,menu bulunamadi,,0,
Hira Han,Istanbul,https://www.instagram.com/hirahanistanbul,menu bulunamadi,,0,
Hayma Çamlıbel Cafe,Balikesir,https://www.instagram.com/haymacamlibel,menu bulunamadi,,0,
homies pub,Ankara,https://www.instagram.com/homies_pub_/,menu bulunamadi,,0,
Hayalimdeki Pasta Artisan Cakery&Coffee,Istanbul,http://www.instagram.com/hayalimdekipasta,menu bulunamadi,,0,
Güneş Dondurma& Waffle,Istanbul,https://instagram.com/guneswaffle,menu bulunamadi,,0,
Hype Coffee,Ankara,https://www.instagram.com/hypecoffeetr/,menu bulunamadi,,0,
İdeal,Istanbul,https://www.instagram.com/idealrestaurant/,menu bulunamadi,,0,
KITA MU Ankara,Ankara,https://www.instagram.com/kitamu.ankara/,menu bulunamadi,,0,
Çardak,Istanbul,https://www.instagram.com/iskelecardak/,menu bulunamadi,,0,
Kumrucu Dede & ACR Acarlar Unlu Mamüller,Izmir,https://www.instagram.com/kumrucudede.acarlar?igsh=Z3lqdW02OGFxMGE1&utm_source=qr,menu bulunamadi,,0,
kokoreis,Aydin,https://www.instagram.com/kokoreisdidim/,menu bulunamadi,,0,
Koza Coffee Shop,Aydin,https://www.instagram.com/kozacoffeeshop/,menu bulunamadi,,0,
La Pastaia,Hatay,https://instagram.com/la.pastai,menu bulunamadi,,0,
KORU by HÜNKAR,Ordu,https://www.instagram.com/korubyhunkar/?hl=tr,menu bulunamadi,,0,
Kus Yuvasi Pera,Istanbul,https://instagram.com/kusyuvasipera?utm_medium=copy_link,menu bulunamadi,,0,
LesTunas,Mugla,https://www.instagram.com/lastunascoldwaterbay/,menu bulunamadi,,0,
lemanyak ızgara,Izmir,https://www.instagram.com/lemanyak__izgara/,menu bulunamadi,,0,
Le Pere Bistrot,Istanbul,https://www.instagram.com/leperebistrot/,menu bulunamadi,,0,
Locals Coffe,Yalova,https://www.instagram.com/locals_coffee.tr/,menu bulunamadi,,0,
MackBear Coffee,Canakkale,https://www.instagram.com/mackbearcanakkale/,menu bulunamadi,,0,
Mantımania,Adana,https://www.instagram.com/mantimaniagurselpasa/,menu bulunamadi,,0,
Maşukiye Irmak Alabalık,Kocaeli,https://www.instagram.com/masukiyeirmakalabalik/,menu bulunamadi,,0,
Muhtarın Yeri Cafe,Mardin,https://www.instagram.com/muhtarinyericafe/,menu bulunamadi,,0,
Mugera Moda,Istanbul,https://www.instagram.com/mugeramoda/,menu bulunamadi,,0,
NesBu Cafe Restaurant,Antalya,https://www.instagram.com/nesbu_restaurant/,menu bulunamadi,,0,
Mox Restobar,Antalya,https://www.instagram.com/mox_restobar/,menu bulunamadi,,0,
Mersin Class Tantuni Döner,Antalya,https://www.instagram.com/mersinclasstantuni/,menu bulunamadi,,0,
N'JOY Lounge,Ankara,https://www.instagram.com/njoyloungecayyolu,menu bulunamadi,,0,
Okkam Restaurant,Trabzon,https://www.instagram.com/okkamrestaurant/,menu bulunamadi,,0,
Osmanlı Kahvehanesi Türbe Önü,Konya,https://www.instagram.com/osmanlikahvehanesi/,menu bulunamadi,,0,
LUMOS,Mugla,https://www.instagram.com/p/DI0fIK_C3aY/,menu bulunamadi,,0,
Hip Hop Cafe,Izmir,https://www.instagram.com/ogahzab35/,menu bulunamadi,,0,
Parkside Cafe,Bursa,https://www.instagram.com/parksidecafe16/,menu bulunamadi,,0,
Pastorale,Antalya,https://www.instagram.com/pastoralerestoran,menu bulunamadi,,0,
Pastel Homemade Bakery,Izmir,https://www.instagram.com/pastelhomemadebakery/,menu bulunamadi,,0,
The York Pub and Bar,Ankara,https://www.instagram.com/pubtheyork,menu bulunamadi,,0,
Quito Coffee,Ankara,https://www.instagram.com/quitocoffee/,menu bulunamadi,,0,
Pizza di Aila,Izmir,https://www.instagram.com/pizzadiaila/,menu bulunamadi,,0,
Queen Sahne Antalya,Antalya,https://instagram.com/queensahneantalya,menu bulunamadi,,0,
Rafine Coffee,Izmir,https://www.instagram.com/rafine.balatcik/,menu bulunamadi,,0,
quartet,Izmir,https://instagram.com/quartetcoffeeizmir?utm_medium=copy_link,menu bulunamadi,,0,
Sarf Arsuz,Hatay,https://www.instagram.com/sarfarsuz/,menu bulunamadi,,0,
Seine Restaurant,Mersin,https://www.instagram.com/seinerestaurant,menu bulunamadi,,0,
Root'inn,Istanbul,https://www.instagram.com/root.inn/,menu bulunamadi,,0,
Serender Park Restaurant & Kır Düğün Bahçesi,Kocaeli,https://www.instagram.com/serenderpark/,menu bulunamadi,,0,
Seval Sahne & Restaurant,Nevsehir,https://www.instagram.com/seval_sahne_restaurant/,menu bulunamadi,,0,
Urumchi Uyghur Restaurant,Ankara,https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDIyOTMxMTIwMzk2NDU4?story_media_id=3469339711221522735&igsh=MTY0aXNxeWU0ams2eQ==,menu bulunamadi,,0,
Sofular Köftecisi,Istanbul,https://www.instagram.com/sofularkoftecisi/?hl=en,menu bulunamadi,,0,
Sweet Story,Antalya,https://www.instagram.com/sweetstory.tr?igsh=MzFvcGIzaXd2NGlu,menu bulunamadi,,0,
Sonne,Istanbul,https://www.instagram.com/sonne_cafe/,menu bulunamadi,,0,
Sinem Dondurma,Istanbul,https://www.instagram.com/sinemdondurmaburgazada/,menu bulunamadi,,0,
Sırdaş Lokanta,Istanbul,https://instagram.com/sirdaslokanta,menu bulunamadi,,0,
Ünüvar Kokoreç,Aydin,https://www.instagram.com/unuvar_7.24.kokorec/,menu bulunamadi,,0,
Pizza Pan,Adana,https://www.instagram.com/tr.pizzapan,menu bulunamadi,,0,
Taner Usta Pide Kebap,Izmir,https://www.instagram.com/tanerusttaa/,menu bulunamadi,,0,
The Rock Bar,Antalya,https://www.instagram.com/the.rockbar/,menu bulunamadi,,0,
Ünüvar Çiğköfte,Aydin,https://www.instagram.com/unuvar_cigkofte/,menu bulunamadi,,0,
S.A.H.İ.L. Urla,Izmir,https://instagram.com/urlasahilrestaurant,menu bulunamadi,,0,
Ünüvar Lezzet Dünyası,Aydin,https://www.instagram.com/unuvar_lezzet_dunyasi/,menu bulunamadi,,0,
Vinni the Vegan Witch,Ankara,https://www.instagram.com/vinni.theveganwitch?igsh=MTBocG5iMHdwMTBidw==,menu bulunamadi,,0,
Voila Sapanca,Sakarya,https://www.instagram.com/voilasapanca,menu bulunamadi,,0,
Yasemin,Istanbul,https://www.instagram.com/yaseminrest/,menu bulunamadi,,0,
Zeze Dondurm Çiğ köfte Kafe,Kocaeli,https://www.instagram.com/zezedondurma/,menu bulunamadi,,0,
Ünüvar By Balık,Aydin,https://www.instagram.com/unuvar_by_balik/,menu bulunamadi,,0,
Ed Coffee Station,Hatay,https://www.instagtam.com/edcoffeestation,erisilemedi,,0,Page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://www.
Zuzu Cafe Bar,Balikesir,https://www.instagram.com/zuzucafebar,menu bulunamadi,,0,
All for More,Trabzon,https://instagram/all.formore,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://instagram/a
Yüksek Rakım Alaşehir,Manisa,https://www.instagram.com/yuksekrakimalasehir/,menu bulunamadi,,0,
Işıl Garden Rooftop Restaurant & Turkish Cuisine,Istanbul,https://isilgardenrestaurant.com/tr/,menu bulunamadi,,0,
Akarca Restaurant,Izmir,https://www.ixirmenu.com/NbBKerEsf1022YPojsQ/,menu bulunamadi,,0,
İş Bankası Kalamış Lokali,Istanbul,https://www.isbankalilardernegi.org.tr/tesislerimiz/isemder-lokalleri/kalamis-lokali,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Juicery,Istanbul,https://juicery.bademsoft.com/en/menu-tr-english-2/,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://juicery.bad
Taş Cafe 1,Isparta,https://www.isperiahotels.com.tr/category/restoran,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Arby's,Istanbul,https://www.istairport.com/en/services/food-beverage/restaurants-cafes/arbys-close-to-f-pier?locale=en,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Baltalimanı Polisevi Şube Müdürlüğü Tesisi,Istanbul,https://www.istanbul.pol.tr/baltalimani/,menu bulunamadi,,0,
Juan Valdez Coffee,Istanbul,https://www.juanvaldezcoffee.com.tr/sahrayicedit-subesi,menu bulunamadi,,0,
Kahve Deryasi,Istanbul,https://kahvederyasi.com.tr/tum-magazalar/yurtici-subeler/istanbul-kurtkoy-subesi,menu bulunamadi,,0,
Kalarmaria,Istanbul,https://www.kadyagrup.com.tr/kalamaria-menu,menu bulunamadi,,0,
Kafkas,Bursa,https://www.kafkas.com/tr,menu bulunamadi,,0,
Sultan Restoran,Ankara,http://kafemud.bilkent.edu.tr/monu_tr.html,menu bulunamadi,,0,
Kahve Tutkusu Pınarhisar,Kirklareli,https://karekodrestaurantmenu.com/menu/5396,menu bulunamadi,,0,
Katibim,Istanbul,https://www.katibim.com.tr/tr/katibim-menu,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.katibim
Janus Cappadocia Restaurant,Nevsehir,https://www.januscappadocia.com.tr/Restaurant,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Kasis Cafe & Lounge,Istanbul,https://kasiscafe.qr.menulux.com/#!/categories,menu bulunamadi,,0,
Tarihi Adana Kazancılar Kebap,Diyarbakir,http://kazancilardiyarbakir.com/kurumsal.aspx,menu bulunamadi,,0,
Gondol Kafe,Izmir,http://www.karsiyakakentas.com/gondol-kafe-restoran_4,menu bulunamadi,,0,
Kartepe Manzara Restaurant,Kocaeli,https://www.kartepemanzara.com/index.php?dil=EN&id=0,gorsel-ocr-gerekli,https://www.kartepemanzara.com/index.php?dil=EN&id=0/assets/img/menu/lobster-bisque.jpg,0,
Köfteci Yusuf,Istanbul,https://kofteciyusuf.com/istanbul-bagdat-caddesi-ekmek-arasi-y.html,menu bulunamadi,,0,
Köfteci Yusuf,Istanbul,https://www.kofteciyusuf.com/istanbul-carrefoursa-atasehir-kofteci-yusuf-doner-y.html,menu bulunamadi,,0,
Köfteci Yusuf,Istanbul,https://www.kofteciyusuf.com/istanbul-cekmekoy-kofteci-yusuf.html,menu bulunamadi,,0,
Köfteci Yusuf,Istanbul,https://kofteciyusuf.com/istanbul-kucukbakkalkoy-kofteci-yusuf.html,menu bulunamadi,,0,
Omar's Kokobüs - Mobil Köfteci,Antalya,https://www.kalkanyemek.com/omarskokobus/,menu bulunamadi,,0,
Kırkikindi Pastane Türbe Önü,Konya,https://kirkikindi.com.tr/#pastane,pdf-ocr-gerekli,https://www.konbeltas.com/menuler/kirkikindi-restoran.pdf,0,
Köşebaşı,Istanbul,https://kosebasi.com/sube/atasehir/,menu bulunamadi,,0,
Köz Tat Çöp Şiş - Tekirdağ,Tekirdag,https://koztat.com/menu,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://koztat.com/
koçak pırlanta,Kirsehir,https://www.kocak.com.tr/pirlanta-yuzuk-modelleri,menu bulunamadi,,0,
Konakbay Çibörek-Mantı,Ankara,http://www.konakbay.com.tr/ciborek-manti/menu,menu bulunamadi,,0,
Köşebaşı,Istanbul,https://www.kosebasi.com/sube/cadde/,menu bulunamadi,,0,
Kronotrop Caddebostan,Istanbul,https://www.kronotrop.com.tr/tr,menu bulunamadi,,0,
Kronotrop,Konya,https://www.kronotrop.com.tr/alisveris?gad_source=1&gad_campaignid=22231404889&gbraid=0AAAAA9SYlhyWnsNIQ_Nb5vggr_qNd9xKT&gclid=Cj0KCQjw-4XFBhCBARIsAAdNOks8qSg60zp3ERz66EOXnYfk5IdIsnN1-6GyIjf7eAT8o1hBvlgdLvIaAhy4EALw_wcB,pdf-ocr-gerekli,https://www.kronotrop.com.tr/pdf/kvkk_basvuru.pdf,0,
Kronotrop Topağacı,Istanbul,https://www.kronotrop.com.tr/tr/nerelerdeyiz/topagaci,menu bulunamadi,,0,
Le Pain Quotidien,Istanbul,"https://www.lepainquotidien.com/tr/tr/locations/suadiye/bostanc%C4%B1-mh.,-ba%C4%9Fdat-cd.-2/1",menu bulunamadi,,0,
Dayı Kürek Lahmacun,Istanbul,https://lezzetdayiyaceker.com/subeler/altunizade,menu bulunamadi,,0,
Komagene,Ankara,https://www.komagene.com.tr/tr/iletisim,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Kör Agop,Istanbul,http://www.koragop.com/index_pera.html,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Lu Gelato,Istanbul,https://www.lugelato.com/erenkoy,menu bulunamadi,,0,
Lime,Antalya,https://www.limerestaurantside.com/eng/index.php,menu bulunamadi,,0,
Meihua Chinese restaurant,Nevsehir,https://m.facebook.com/meihuachineserestaurant.cappadocia/,menu bulunamadi,,0,
Zula,Antalya,https://m.facebook.com/zulaside/,menu bulunamadi,,0,
Little Caesars,Istanbul,https://www.littlecaesars.com.tr/sube/istanbul-anadolu/kurtkoy/105903074008,menu bulunamadi,,0,
Dayi Kürek Lahmacun (Emek),Ankara,https://lezzetdayiyaceker.com/subeler/emek,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
TADIM LOKANTASI ÇORBACIM,Antalya,http://mahmutlarlife.ru/index.php/eda/restorany/item/476-tadim-restaurant-tadim-lokantasi-orbaci,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://mahmutlarlif
EKO,Antalya,http://mahmutlarlife.ru/index.php/eda/restorany/item/477-eko-restaurant,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://mahmutlarlif
Bean of Coffee,Antalya,http://mahmutlarlife.ru/index.php/eda/restorany/item/499-central-park-restaurant,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://mahmutlarlif
Klar Coffee,Istanbul,https://m.facebook.com/coffeeplethora,menu bulunamadi,,0,
Magnolia Shop Coffee,Istanbul,https://www.magnoliashop.com.tr/tr/subelerimiz/ataturk-caddesi,menu bulunamadi,,0,
Mabel Engelesiz Cafe,Ankara,https://www.mamak.bel.tr/tesis/kartaltepe-engelsiz-kafe/?filter=millet-kiraathaneleri%20tamamlanan-projeler,menu bulunamadi,,0,
Mabel Çikolata,Istanbul,https://www.mabel.com.tr/tr/magazalarimiz,gorsel-ocr-gerekli,https://www.mabel.com.tr/tr/magazalarimiz/images/megamenu/tabletler-mabel.png,0,
Mado,Ankara,https://mado.com.tr/yurt-ici-subeler/bilkent-avm-mado/,menu bulunamadi,,0,
Robert’s coffee,Antalya,http://menu.robertscoffeebeachpark.com/menu/goruntule/b545c08592aef2f043144826a669ec5c,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://menu.roberts
Dibek Pastanesi,Istanbul,https://menu.kaffa.com.tr/dibek-pastanesi-erenkoy,gorsel-ocr-gerekli,https://menu.kaffa.com.tr/public/uploads/1652099239.jpeg,0,
TX Burger,Istanbul,https://menu-online.co/txburger/webstore/welcome,menu bulunamadi,,0,
İnönü Mahallesi Emekliler Kafeteryası,Istanbul,https://kucukcekmece.istanbul/icerikler/tamamlanan-projeler/inonu-mahallesi-emekliler-kafeteryasi/35157,pdf-ocr-gerekli,https://kucukcekmece.istanbul/Content/dosya/31336/akilli-kitap-36975-1591037.pdf,0,
Mezzaluna,Ankara,https://www.mezzaluna.com.tr/en/sube/bilkent/contact.aspx,menu bulunamadi,,0,
Mercan,Izmir,https://mercanrestoran.com.tr/restoran/,menu bulunamadi,,0,
Ihlamur Kasrı Kafeterya,Istanbul,https://www.millisaraylar.gov.tr/Hizmetler/20/IHLAMUR-KASRI-KAFETERYA,menu bulunamadi,,0,
Miso Ramen Ankara,Ankara,https://misoramenankara.qr.menulux.com/#!/,menu bulunamadi,,0,
Monstera Coffee Company,Istanbul,https://menum.co/MONSTERA-COFFEE-COMPANY,gorsel-ocr-gerekli,https://menum.co/storage/logo/restro-theme_logo.png,0,
Maydonoz Döner,Istanbul,https://maydonozdoner.com/istanbulcekmekoytasdelen/,gorsel-ocr-gerekli,https://maydonozdoner.com/wp-content/uploads/2026/08/gel-al-menu.png,0,
MySoho Lounge Brasserie,Denizli,http://www.mysoho.com.tr/menu.pdf,menu bulunamadi,,0,
Miss Pizza Şişhane,Istanbul,http://www.misspizza.com.tr/en,menu bulunamadi,,0,
The St. Bernard Restaurant,Istanbul,https://monnacafe.qr.menulux.com/#!/,gorsel-ocr-gerekli,https://menuluxstorage.blob.core.windows.net/customers/12022025161524000x200.jpeg,0,
Maltepe Belediyesi Seyirtepe Sosyal Tesisleri,Istanbul,https://maltepematas.com.tr/hizmetlerimiz/seyirtepe-sosyal-tesisleri/,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Restaurat Günet,Malatya,https://nemrutgunesmotel.com/about.html,menu bulunamadi,,0,
Misina,Istanbul,https://www.misina.com.tr/goztepe.asp,menu bulunamadi,,0,
Nusr-Et Steakhouse Ankara,Ankara,https://www.nusr-et.com.tr/tr/ana-sayfa.aspx,menu bulunamadi,,0,
Murano's Kitchen Çeşme,Izmir,https://muranoskitchen.com.tr/cesme-anasayfa/,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Nakkaş Kebap,Istanbul,https://nakkaskebap.com/#g%C3%B6ztepe,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Olden 1772,Istanbul,https://olden1772.com/qr-menu/,menu bulunamadi,,0,
Oxygen Pub,Antalya,http://www.netagram.com/oxygen.pub,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Efsane Çöp Şiş Necati Baba,Aydin,http://www.ortaklarcopsisefsanenecatibaba.com/home.html,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.ortaklar
Ohannes Burger Silifke,Mersin,https://ohannesburger.com/menu,menu bulunamadi,,0,
İksirci Tezcan,Mugla,https://www.orkaboutique.com/carnival_restaurant.html,menu bulunamadi,,0,
Topuzlu Han Restoran,Nevsehir,https://www.nevsehir.pol.tr/topuzlu-han,,,0,
Opia Coffee Co.,Eskisehir,https://www.picuki.com/profile/opiacoffeeco,menu bulunamadi,,0,
Dönerci Yaşar,Denizli,https://pinecaferestaurant.com/menumuz/,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://pinecaferes
Oses Çiğ Köfte,Istanbul,http://www.osescigkofte.com/satis-noktalari/istanbul-silivri-oses-cigkofte-bayileri,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Özcanlar Köfte,Tekirdag,https://www.ozcanlarkofte.com/index.html,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
PenCR Güzelyalı Sosyal Tesisleri,Istanbul,https://www.pentas.istanbul/guzelyali.aspx,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
PenCR Koru,Istanbul,https://pentas.istanbul/pencrkoru.aspx,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Nalia Karadeniz Mutfağı,Istanbul,https://www.nalia.com.tr/subelerimiz/#bostanci,pdf-ocr-gerekli,https://nalia.com.tr/wp-content/uploads/2026/02/nalia-2026-menu.pdf,0,
Pizza Tomato Görükle,Bursa,https://www.pizzatomato.com.tr/pizza-tomato-gorukle-menu,menu bulunamadi,,0,
